"location_type","location_id","name_en","name_kh","commune_kh","district_kh","province_kh","latitude","longitude","branch_id","source"
"village","22030210","Banteay Thmey","បន្ទាយថ្មី","ចុងកាល់","ចុងកាល់","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22030301","Khnar","ខ្នារ","ក្រសាំង","ចុងកាល់","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22030302","Chhuk","ឈូក","ក្រសាំង","ចុងកាល់","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22030304","Kouk Spean","គោកស្ពាន","ក្រសាំង","ចុងកាល់","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22030305","Koul","គោល","ក្រសាំង","ចុងកាល់","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22030306","Chek Kbour","ចេកក្បូរ","ក្រសាំង","ចុងកាល់","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22030307","Kouk Samrech","គោកសំរេច","ក្រសាំង","ចុងកាល់","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22030308","Kouk Thnong","គោកធ្នង់","ក្រសាំង","ចុងកាល់","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22030309","Rolum Veaeng","រលំវែង","ក្រសាំង","ចុងកាល់","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22030310","Kouk Bantoat Baoh","គោកបន្ទាត់បោះ","ក្រសាំង","ចុងកាល់","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22030311","Kouk Thom","គោកធំ","ក្រសាំង","ចុងកាល់","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22030401","Pongro","ពង្រ","ពង្រ","ចុងកាល់","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22030402","Ampil","អំពិល","ពង្រ","ចុងកាល់","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22030403","Ta Paen","តាប៉ែន","ពង្រ","ចុងកាល់","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22030404","Kandaol Dom","កណ្តោលដុំ","ពង្រ","ចុងកាល់","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22030405","Banteay Choar","បន្ទាយជ័រ","ពង្រ","ចុងកាល់","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22030406","Srah Kaev","ស្រះកែវ","ពង្រ","ចុងកាល់","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22030407","Kouk Sangkae","គោកសង្កែ","ពង្រ","ចុងកាល់","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22030408","Prey Nokor","ព្រៃនគរ","ពង្រ","ចុងកាល់","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040101","Bansay Reak","បន្សាយរាក់","បន្សាយរាក់","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040102","Kamnab","កំណប់","បន្សាយរាក់","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040103","Rumduol Veasna","រំដួលវាសនា","បន្សាយរាក់","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040104","Sambuor Meas","សំបួរមាស","បន្សាយរាក់","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040105","Tnaot","ត្នោត","បន្សាយរាក់","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040106","Kakse-Tepporthivong","កសិ-ទេពពោធិវង្ស","បន្សាយរាក់","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040107","Khnach  Ruessei","ខ្នាចឫស្សី","បន្សាយរាក់","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040108","Trapeang Maom Saen Chey","ត្រពាំងម្អមសែនជ័យ","បន្សាយរាក់","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040201","Bos Sbov","បុស្បូវ","បុស្បូវ","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040202","Krasang","ក្រសាំង","បុស្បូវ","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040203","Phlong Chas","ភ្លង់ចាស់","បុស្បូវ","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040204","Ou Preal","អូរព្រាល","បុស្បូវ","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040205","Trabaek","ត្របែក","បុស្បូវ","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040206","Prasat","ប្រាសាទ","បុស្បូវ","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040207","Pong Tuek","ពងទឹក","បុស្បូវ","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040208","Phlong Thmei","ភ្លង់ថ្មី","បុស្បូវ","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040209","Brasath Phnom Dey","ប្រាសាទភ្នំដី","បុស្បូវ","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040301","Khtum","ខ្ទុំ","កូនក្រៀល","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040302","Ta Man","តាម៉ាន","កូនក្រៀល","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040303","Thnal Bat","ថ្នល់បត់","កូនក្រៀល","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040304","Anlong Veaeng","អន្លង់វែង","កូនក្រៀល","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040305","Trapeang Veaeng","ត្រពាំងវែង","កូនក្រៀល","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040306","Thmei","ថ្មី","កូនក្រៀល","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040307","Trapeang Slaeng","ត្រពាំងស្លែង","កូនក្រៀល","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040308","Kouk Prasat","គោកប្រាសាទ","កូនក្រៀល","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040309","Kdol","ក្ដុល","កូនក្រៀល","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040310","Kirivoant","គីរីវ័័ន្ដ","កូនក្រៀល","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040311","Champa Sokh","ចំប៉ាសុខ","កូនក្រៀល","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040312","Ph'ong","ផ្អុង","កូនក្រៀល","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040314","Koun Kriel","កូនក្រៀល","កូនក្រៀល","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040315","Chheu Kram","ឈើក្រំ","កូនក្រៀល","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040316","Ou Pok","អូរពក","កូនក្រៀល","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040317","Dorng Tong","ដងទង់","កូនក្រៀល","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040318","Romdoul Cheungphnom","រំដួលជើងភ្នំ","កូនក្រៀល","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040319","Chhouk meas","ឈូកមាស","កូនក្រៀល","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040320","Kouk Chhuk","គោកឈូក","កូនក្រៀល","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040321","Kouk Phluk","គោកភ្លុក","កូនក្រៀល","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040322","Trapeang Toung","ត្រពាំងទូង","កូនក្រៀល","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040323","Kouk Ampil","គោកអម្ពិល","កូនក្រៀល","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040324","Ou Ruessei","អូរឫស្សី","កូនក្រៀល","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040325","Sras Prich","ស្រះព្រិច","កូនក្រៀល","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040326","Chrueng Khang Kaeut","ជ្រឹងខាងកើត","កូនក្រៀល","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040327","Chrueng Khang Lech","ជ្រឹងខាងលិច","កូនក្រៀល","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040328","Boss","បុស្ស","កូនក្រៀល","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040329","Kouk Chanry","គោកចាន់រី","កូនក្រៀល","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040330","Samroang Saenchey 1","សំរោងសែនជ័យ១","កូនក្រៀល","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040331","Samroang Saenchey 2","សំរោងសែនជ័យ២","កូនក្រៀល","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040332","Brasath Rorveang","ប្រាសាទរវៀង","កូនក្រៀល","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040333","O Khchoa","អូរខ្ចៅ","កូនក្រៀល","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040334","Kiri Vorn Sen Chey","គីរីវ័ន្តសែនជ័យ","កូនក្រៀល","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040401","Doun Kaen","ដូនកែន","សំរោង","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040402","Ou Ruessei","អូរឫស្សី","សំរោង","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040403","Pul","ពុរ","សំរោង","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040404","Chhuk","ឈូក","សំរោង","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040405","Ou Kravan","អូរក្រវ៉ាន់","សំរោង","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
"village","22040406","Phniet","ភ្នៀត","សំរោង","សំរោង","ឧត្តរមានជ័យ","","","","NCDD_2024"
