"No","ID","EN name","KH name","province_id","province_en","province_kh","district_id","district_en","district_kh","district_id","commune_","commune_","commune"
"893","MKT_2121","Tropheang Ompov","ផ្សារត្រូផេាង ូមពូវ","07","Kampot","កំពត","0708","Kampot","កំពត","0708","120209","Phsar Chas","ផ្សារចាស់"
"894","MKT_2122","Changha Market","ផ្សារចាងហា","01","Banteay Meanchey","បន្ទាយមានជ័យ","0105","Ou Chrov","អូរជ្រៅ","0105","010501","Changha","ចង្ហា"
"895","MKT_2123","Prek Kok Market","ផ្សារព្រេក កុក","08","Kandal","កណ្តាល","0810","S'ang","ស្អាង","0810","081010","S'ang Phnum","ស្អាងភ្នំ"
"896","MKT_2124","Banana Plantation Market","ផ្សារបានានា ពលានតាតីូន","22","Oddar Meanchey","ឧត្តរមានជ័យ","2204","Samraong","សំរោង","2204","220404","Samraong","សំរោង"
"897","MKT_2125","Svay Cheat","ផ្សារស្វាយ ចេាត","02","Battambang","Battambang","0208","Sangkae","សង្កែ","0208","020807","Reang Kesei","រាំងកេសី"
"898","MKT_2126","Peanichkam Market","ផ្សារពេានីចកាម","18","Preah Sihanouk","ព្រះសីហនុ","1801","Preah Sihanouk","ព្រះសីហនុ","1801","120209","Phsar Chas","ផ្សារចាស់"
"899","MKT_2127","Trach Market","ផ្សារត្រាច","05","Kampong Speu","កំពង់ស្ពឺ","0407","Sameakki Mean Chey","សាមគ្គីមានជ័យ","0407","120209","Phsar Chas","ផ្សារចាស់"
"900","MKT_2128","Me Toek, Market","ផ្សារមេ តូេក,","15","Pursat","ពោធិ៍សាត់","1501","Bakan","បាកាន","1501","120209","Phsar Chas","ផ្សារចាស់"
"901","MKT_2129","Kakaoh","ផ្សារកាកៅហ","06","Kampong Thom","កំពង់ធំ","0607","Santuk","សន្ទុក","0607","060704","Kakaoh","កកោះ"
"902","MKT_2130","Prek Touch Old Market","ផ្សារព្រែកតូច ូលដ","08","Kandal","កណ្តាល","0810","S'ang","ស្អាង","0810","081010","S'ang Phnum","ស្អាងភ្នំ"
"903","MKT_2131","Koh Khorng","ផ្សារកោះខ្យង","18","Preah Sihanouk","ព្រះសីហនុ","1804","Kampong Seila","កំពង់សីលា","1804","180402","Kampong Seila","កំពង់សីលា"
"904","MKT_2132","Koh Andeth Market","ផ្សារកោះអណ្តែត","21","Takeo","តាកែវ","2105","Kaoh Andaet","កោះអណ្ដែត","2105","120209","Phsar Chas","ផ្សារចាស់"
"905","MKT_2133","Krang Pongro Markets","ផ្សារក្រាំងពង្រ","12","Phnom Penh","ភ្នំពេញ","1205","Dangkao","ដង្កោ","1205","120512","Krang Pongro","ក្រាំងពង្រ"
"906","MKT_2134","Toul Svay","ផ្សារទួលស្វាយ","22","Oddar Meanchey","ឧត្តរមានជ័យ","2201","Anlong Veaeng","អន្លង់វែង","2201","220101","Anlong Veaeng","អន្លង់វែង"
"907","MKT_2135","Pamchor Maret","ផ្សារពាមចូរ","14","Prey Veng","ព្រៃវែង","1406","Peam Chor","ពាមជរ","1406","120209","Phsar Chas","ផ្សារចាស់"
"908","MKT_2136","Kdat","ផ្សារកដាត","07","Kampot","កំពត","0708","Kampot","កំពត","0708","120209","Phsar Chas","ផ្សារចាស់"
"909","MKT_2137","Prei Chrouk Market","ផ្សារព្រី ចរអូក","17","Siemreap","សៀមរាប","1707","Puok","ពួក","1707","170710","Puok","ពួក"
"910","MKT_2138","Ostress Market","ផ្សារូសត្រេសស","18","Preah Sihanouk","ព្រះសីហនុ","1801","Preah Sihanouk","ព្រះសីហនុ","1801","120209","Phsar Chas","ផ្សារចាស់"
"911","MKT_2139","Puk Reussei","ផ្សារពុក រេុសសី","12","Phnom Penh","ភ្នំពេញ","1210","Chrouy Changvar","ជ្រោយចង្វារ","1210","121004","Kaoh Dach","កោះដាច់"
"912","MKT_2140","Khnun Thurt","ផ្សារខនុន ថុរត","05","Kampong Speu","កំពង់ស្ពឺ","0504","Aoral","ឱរ៉ាល់","0504","120209","Phsar Chas","ផ្សារចាស់"
"913","MKT_2141","Prek Khmer Market","ផ្សារព្រែកខ្មែរ","08","Kandal","កណ្តាល","0810","S'ang","ស្អាង","0810","081010","S'ang Phnum","ស្អាងភ្នំ"
"914","MKT_2142","Svay Chrum Market","ផ្សារស្វាយជ្រំ","20","Svay Rieng","ស្វាយរៀង","2005","Svay Chrum","ស្វាយជ្រំ","2005","200505","Ta Suos","តាសួស"
"915","MKT_2143","Tapov Market","ផ្សារតាពូវ","20","Svay Rieng","ស្វាយរៀង","2006","Svay Rieng","ស្វាយរៀង","2006","200601","Svay Rieng","ស្វាយរៀង"
"916","MKT_2144","Toulsombo Markets","ផ្សារតអូលសូមបូ","12","Phnom Penh","ភ្នំពេញ","1205","Dangkao","ដង្កោ","1205","120508","Prey Veaeng","ព្រៃវែង"
"917","MKT_2145","Ou Svay Market","ផ្សារអូ ស្វាយ","19","Stung Treng","ស្ទឹងត្រែង","1904","Stueng Traeng","ស្ទឹងត្រែង","1904","190401","Stueng Traeng","ស្ទឹងត្រែង"
"918","MKT_2146","Srayang Market","ផ្សារស្រាយាង","13","Preah Vihear","ព្រះវិហារ","1304","Kuleaen","គូលែន","1304","130406","Srayang","ស្រយង់"
"919","MKT_2147","Phsar Leu Thom Tmey","ផ្សារលើធំថ្មី","17","Siemreap","សៀមរាប","1710","Siem Reap","សៀមរាប","1710","171009","Siem Reab","សៀមរាប"
"920","MKT_2148","Spean Dek Market","ផ្សារស្ពាន ដេក","17","Siemreap","សៀមរាប","1710","Siem Reap","សៀមរាប","1710","171009","Siem Reab","សៀមរាប"
"921","MKT_2149","Kampong Rou Market","ផ្សារកំពង់ រអូ","20","Svay Rieng","ស្វាយរៀង","2002","Kampong Rou","កំពង់រោទិ៍","2002","200211","Thmei","ថ្មី"
"922","MKT_2150","Svay Prey","ផ្សារស្វាយព្រៃ","21","Takeo","តាកែវ","2107","Samraong","សំរោង","2107","210708","Samraong","សំរោង"
"923","MKT_2151","Krabau Market","ផ្សារក្រាបាុ","14","Prey Veng","ព្រៃវែង","1402","Kamchay Mear","កំចាយមារ","1402","120209","Phsar Chas","ផ្សារចាស់"
"924","MKT_2152","Komgpong Market","ផ្សារកូមហ្គពូង","17","Siemreap","សៀមរាប","1704","Chi Kraeng","ជីក្រែង","1704","170403","Kampong Kdei","កំពង់ក្ដី"
"925","MKT_2153","Daemrka","ផ្សារដែមរកា","21","Takeo","តាកែវ","2102","Bati","បាទី","2102","210211","Sour Phi","សូរភី"
"926","MKT_2154","KokSnuol Market","ផ្សារកូកសនអូល","17","Siemreap","សៀមរាប","1707","Puok","ពួក","1707","170710","Puok","ពួក"
"927","MKT_2155","Phum Trang Market","ផ្សារផុម ត្រាង","17","Siemreap","សៀមរាប","1710","Siem Reap","សៀមរាប","1710","171009","Siem Reab","សៀមរាប"
"928","MKT_2156","Tarom Yeaytoch New Star Market","ផ្សារតារូម យេាយតូច នេវ សតារ","18","Preah Sihanouk","ព្រះសីហនុ","1801","Preah Sihanouk","ព្រះសីហនុ","1801","120209","Phsar Chas","ផ្សារចាស់"
"929","MKT_2157","Vatchumna","ផ្សារវាតចុមនា","05","Kampong Speu","កំពង់ស្ពឺ","0507","Samraong Tong","សំរោងទង","0507","050707","Samrong Tong","សំរោងទង"
"930","MKT_2158","Huyleng Market Phnum Srok","ផ្សារហុយលេង ផនុម ស្រូក","01","Banteay Meanchey","បន្ទាយមានជ័យ","0103","Phnum Srok","ភ្នំស្រុក","0103","010306","Phnum Dei","ភ្នំដី"
"931","MKT_2159","Kraing Yov Market","ផ្សារក្រៃង យូវ","08","Kandal","កណ្តាល","0810","S'ang","ស្អាង","0810","081010","S'ang Phnum","ស្អាងភ្នំ"
"932","MKT_2160","Preak Pov","ផ្សារព្រេាក ពូវ","12","Phnom Penh","ភ្នំពេញ","1211","Praek Pnov","ព្រែកព្នៅ","1211","121101","Preaek Phnov","ព្រែកព្នៅ"
"933","MKT_2161","Preyvor Market","ផ្សារព្រេយវូរ","20","Svay Rieng","ស្វាយរៀង","2002","Kampong Rou","កំពង់រោទិ៍","2002","200211","Thmei","ថ្មី"
"934","MKT_2162","Sasar Sdam Market","ផ្សារសាសារ សដាម","17","Siemreap","សៀមរាប","1707","Puok","ពួក","1707","170710","Puok","ពួក"
"935","MKT_2163","Preak Krabao","ផ្សារព្រេាក ក្រាបៅ","12","Phnom Penh","ភ្នំពេញ","1210","Chrouy Changvar","ជ្រោយចង្វារ","1210","121004","Kaoh Dach","កោះដាច់"
"936","MKT_2164","Phneat Market","ផ្សារផនេាត","08","Kandal","កណ្តាល","0810","S'ang","ស្អាង","0810","081010","S'ang Phnum","ស្អាងភ្នំ"
"937","MKT_2165","Brmaoy Market","ផ្សារប្រមៅយ","15","Pursat","ពោធិ៍សាត់","1506","Veal Veaeng","វាលវែង","1506","120209","Phsar Chas","ផ្សារចាស់"
"938","MKT_2166","Veal Denh Market","ផ្សារវេាល ដេញ","19","Stung Treng","ស្ទឹងត្រែង","1905","Thala Barivat","ថាឡាបរិវ៉ាត់","1905","190511","Thala Barivat","ថាឡាបរិវ៉ាត់"
"939","MKT_2167","Korng Keng","ផ្សារកូរង កេង","18","Preah Sihanouk","ព្រះសីហនុ","1804","Kampong Seila","កំពង់សីលា","1804","180402","Kampong Seila","កំពង់សីលា"
"940","MKT_2168","Stung Sen Marked","ផ្សារសតុង សេន","06","Kampong Thom","កំពង់ធំ","0603","Stueng Saen","ស្ទឹងសែន","0603","060302","Kampong Thum","កំពង់ធំ"
"941","MKT_2169","Tram Nak","ផ្សារត្រាម នាក","17","Siemreap","សៀមរាប","1710","Siem Reap","សៀមរាប","1710","171009","Siem Reab","សៀមរាប"
"942","MKT_2170","Ponhea Pon","ផ្សារពូញេា ពូន","12","Phnom Penh","ភ្នំពេញ","1211","Praek Pnov","ព្រែកព្នៅ","1211","121102","Ponhea Pon","ពញាពន់"
"943","MKT_2171","Ou Chunh","ផ្សារអូ ចុញ","13","Preah Vihear","ព្រះវិហារ","1303","Choam Ksant","ជាំក្សាន្ដ","1303","130301","Choam Ksant","ជាំក្សាន្ដ"
"944","MKT_2172","Dong Tong Thmey Market","ផ្សារដូង តូង ថ្មី","07","Kampot","កំពត","0705","Dang Tong","ដងទង់","0705","070502","Dang Tong","ដងទង់"
"945","MKT_2173","Bakan.Ortaporng.Market","ផ្សារបាកាន.ូរតាពូរង","15","Pursat","ពោធិ៍សាត់","1505","Pursat","ពោធិ៍សាត់","1505","120209","Phsar Chas","ផ្សារចាស់"
"946","MKT_2174","Vealyon Market","ផ្សារវេាលយូន","20","Svay Rieng","ស្វាយរៀង","2006","Svay Rieng","ស្វាយរៀង","2006","200601","Svay Rieng","ស្វាយរៀង"
"947","MKT_2175","Chrey Market","ផ្សារជ្រៃ","02","Battambang","Battambang","0203","Battambang","បាត់ដំបង","0203","020309","Ou Char","អូរចារ"
"948","MKT_2176","Chhvang Market","ផ្សារឆវាង","19","Stung Treng","ស្ទឹងត្រែង","1905","Thala Barivat","ថាឡាបរិវ៉ាត់","1905","190511","Thala Barivat","ថាឡាបរិវ៉ាត់"
"949","MKT_2177","Suvan Kiry Bet Trang","ផ្សារសុវាន កីរយ បេត ត្រាង","18","Preah Sihanouk","ព្រះសីហនុ","1804","Kampong Seila","កំពង់សីលា","1804","180402","Kampong Seila","កំពង់សីលា"
"950","MKT_2178","Chreyn Lors","ផ្សារចរេយន លូរស","08","Kandal","កណ្តាល","0809","Ponhea Lueu","ពញាឮ","0809","080902","Chrey Loas","ជ្រៃលាស់"
"951","MKT_2179","Samraong","ផ្សារសំរោង","12","Phnom Penh","ភ្នំពេញ","1211","Praek Pnov","ព្រែកព្នៅ","1211","121103","Samraong","សំរោង"
"952","MKT_2180","Kompong Preang","ផ្សារកំពង់ ព្រេាង","02","Battambang","Battambang","0208","Sangkae","សង្កែ","0208","120209","Phsar Chas","ផ្សារចាស់"
"953","MKT_2181","Tropeng Prey","ផ្សារត្រូពេង ព្រេយ","13","Preah Vihear","ព្រះវិហារ","1303","Choam Ksant","ជាំក្សាន្ដ","1303","130301","Choam Ksant","ជាំក្សាន្ដ"
"954","MKT_2182","Prey Tea Market","ផ្សារព្រៃទា","12","Phnom Penh","ភ្នំពេញ","1209","Pur SenChey","ពោធិ៍សែនជ័យ","1209","120918","Kakab 2","កាកាបទី២"
"955","MKT_2183","Rovieng","ផ្សាររូវីេង","13","Preah Vihear","ព្រះវិហារ","1305","Rovieng","រវៀង","1305","130501","Robieb","របៀប"
"956","MKT_2184","Chheuteal Market","ផ្សារឈើទាល","06","Kampong Thom","កំពង់ធំ","0605","Prasat Sambour","ប្រាសាទសំបូរ","0605","060503","Sambour","សំបូរណ៍"
"957","MKT_2185","Sankrkh","ផ្សារសានក្រខ","06","Kampong Thom","កំពង់ធំ","0607","Santuk","សន្ទុក","0607","060703","Kampong Thma","កំពង់ថ្ម"
"958","MKT_2186","Pralay","ផ្សារប្រឡាយ","06","Kampong Thom","កំពង់ធំ","0602","Kampong Svay","កំពង់ស្វាយ","0602","060203","Kampong Kou","កំពង់គោ"
"959","MKT_2187","Borseth Market","ផ្សារបូរសេថ","05","Kampong Speu","កំពង់ស្ពឺ","0501","Basedth","បរសេដ្ឋ","0501","050101","Basedth","បរសេដ្ឋ"
"960","MKT_2188","Don Sar Market","ផ្សារដូន សារ","20","Svay Rieng","ស្វាយរៀង","2005","Svay Chrum","ស្វាយជ្រំ","2005","200508","Doun Sa","ដូនស"
"961","MKT_2189","Ou Chum Market","ផ្សារអូរជុំ","16","Ratanak Kiri","រតនគិរី","1606","Ou Chum","អូរជុំ","1606","160605","Ou Chum","អូរជុំ"
"962","MKT_2190","Domrey Chlorng","ផ្សារដូមរេយ ចលូរង","17","Siemreap","សៀមរាប","1704","Chi Kraeng","ជីក្រែង","1704","170402","Chi Kraeng","ជីក្រែង"
"963","MKT_2191","Trapeang Phong","ផ្សារត្រាពេាង ផូង","05","Kampong Speu","កំពង់ស្ពឺ","0501","Basedth","បរសេដ្ឋ","0501","050101","Basedth","បរសេដ្ឋ"
"964","MKT_2192","Tuk Pout","ផ្សារទឹកពុះ","02","Battambang","Battambang","0212","Kamrieng","កំរៀង","0212","021201","Kamrieng","កំរៀង"
"965","MKT_2193","Talor Market","ផ្សារតាលូរ","15","Pursat","ពោធិ៍សាត់","1505","Pursat","ពោធិ៍សាត់","1505","120209","Phsar Chas","ផ្សារចាស់"
"966","MKT_2194","Balaing Market","ផ្សារបាលៃង","06","Kampong Thom","កំពង់ធំ","0603","Stueng Saen","ស្ទឹងសែន","0603","060302","Kampong Thum","កំពង់ធំ"
"967","MKT_2195","Thorl Baek Kulen Market","ផ្សារថូរល បែក គូលែន","13","Preah Vihear","ព្រះវិហារ","1304","Kuleaen","គូលែន","1304","130401","Kuleaen Tboung","គូលែនត្បូង"
"968","MKT_2196","Trapeang Veng Market","ផ្សារត្រពាំងវែង","06","Kampong Thom","កំពង់ធំ","0603","Stueng Saen","ស្ទឹងសែន","0603","060302","Kampong Thum","កំពង់ធំ"
"969","MKT_2197","Phum Ou","ផ្សារផុម អូ","17","Siemreap","សៀមរាប","1704","Chi Kraeng","ជីក្រែង","1704","170402","Chi Kraeng","ជីក្រែង"
"970","MKT_2198","Kor Market","ផ្សារកូរ","03","Kampong Cham","កំពង់ចាម","0303","Cheung Prey","ជើងព្រៃ","0303","030304","Prey Char","ព្រៃចារ"
"971","MKT_2199","Chi Phou Market","ផ្សារចី ផអូ","20","Svay Rieng","ស្វាយរៀង","2002","Kampong Rou","កំពង់រោទិ៍","2002","200209","Svay Ta Yean","ស្វាយតាយាន"
"972","MKT_2200","Pu Thoeurng","ផ្សារពុ ថូេុរង","18","Preah Sihanouk","ព្រះសីហនុ","1804","Kampong Seila","កំពង់សីលា","1804","180402","Kampong Seila","កំពង់សីលា"
"973","MKT_2201","Maot Kro Sas","ផ្សារមៅត ក្រូ សាស","08","Kandal","កណ្តាល","0806","Lvea Aem","ល្វាឯម","0806","080606","Lvea Sar","ល្វាសរ"
"974","MKT_2202","Market Angserye","ផ្សារាងសេរយេ","05","Kampong Speu","កំពង់ស្ពឺ","0502","Chbar Mon","ច្បារមន","0502","050201","Chbar Mon","ច្បារមន"
"975","MKT_2203","Sankr","ផ្សារសង្ក្រ","06","Kampong Thom","កំពង់ធំ","0607","Santuk","សន្ទុក","0607","060703","Kampong Thma","កំពង់ថ្ម"
"976","MKT_2204","Arey Ksath","ផ្សារារេយ កសាថ","08","Kandal","កណ្តាល","0806","Lvea Aem","ល្វាឯម","0806","080611","Preaek Ruessei","ព្រែកឫស្សី"
"977","MKT_2205","Salakokos","ផ្សារសាលាកូកូស","17","Siemreap","សៀមរាប","1704","Chi Kraeng","ជីក្រែង","1704","170402","Chi Kraeng","ជីក្រែង"
"978","MKT_2206","Khlang Leu Market","ផ្សារខលាង លើ","18","Preah Sihanouk","ព្រះសីហនុ","1801","Preah Sihanouk","ព្រះសីហនុ","1801","120209","Phsar Chas","ផ្សារចាស់"
"979","MKT_2207","Kantuot Market","ផ្សារកានតុូត","10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","1006","120209","Phsar Chas","ផ្សារចាស់"
"980","MKT_2208","Beng Prolert","ផ្សារបឹង ព្រូលេរត","12","Phnom Penh","ភ្នំពេញ","1203","Prampir Meakkakra","៧មករា","1203","120308","Boeng Proluet","បឹងព្រលឹត"
"981","MKT_2209","Trapeang Russei","ផ្សារត្រាពេាង រុសសី","06","Kampong Thom","កំពង់ធំ","0607","Santuk","សន្ទុក","0607","060703","Kampong Thma","កំពង់ថ្ម"
"982","MKT_2210","Kralaom Pluk","ផ្សារក្រាលៅម ពលុក","02","Battambang","Battambang","0206","Moung Ruessei","មោងឫស្សី","0206","120209","Phsar Chas","ផ្សារចាស់"
"983","MKT_2211","Tabep Market","ផ្សារតាបេព","20","Svay Rieng","ស្វាយរៀង","2006","Svay Rieng","ស្វាយរៀង","2006","200601","Svay Rieng","ស្វាយរៀង"
"984","MKT_2212","Kbal Damrey Market","ផ្សារក្បាលដំរី","04","Kampong Chhnang","កំពង់ឆ្នាំង","0405","Kampong Tralach","កំពង់ត្រឡាច","0405","040504","Kampong Tralach","កំពង់ត្រឡាច"
"985","MKT_2213","Kom Nob","ផ្សារកូម នូប","02","Battambang","Battambang","0208","Sangkae","សង្កែ","0208","020809","Ou Dambang Pir","អូរដំបង ២"
"986","MKT_2214","Kam Pongkor Market","ផ្សារកាម ពូងកូរ","10","Kratie","ក្រចេះ","1003","Prek Prasab","ព្រែកប្រសព្វ","1003","100305","Preaek Prasab","ព្រែកប្រសព្វ"
"987","MKT_2215","Prey Svay","ផ្សារព្រៃស្វាយ","02","Battambang","Battambang","0206","Moung Ruessei","មោងឫស្សី","0206","120209","Phsar Chas","ផ្សារចាស់"
"988","MKT_2216","Sangkae Market","ផ្សារសង្កែ","02","Battambang","Battambang","0208","Sangkae","សង្កែ","0208","020801","Anlong Vil","អន្លង់វិល"
"989","MKT_2217","Mien Market","ផ្សារមីេន","03","Kampong Cham","កំពង់ចាម","0313","Prey Chhor","ព្រៃឈរ","0313","031309","Prey Chhor","ព្រៃឈរ"
"990","MKT_2218","International Market","ផ្សារអន្តរជាតិ","20","Svay Rieng","ស្វាយរៀង","2006","Svay Rieng","ស្វាយរៀង","2006","200601","Svay Rieng","ស្វាយរៀង"
"991","MKT_2219","Krao Kol Market","ផ្សារក្រៅ កូល","20","Svay Rieng","ស្វាយរៀង","2005","Svay Chrum","ស្វាយជ្រំ","2005","200510","Kraol Kou","ក្រោលគោ"
"992","MKT_2220","Sre Ronoung Market","ផ្សារស្រែរនោង","21","Takeo","តាកែវ","2109","Tram Kak","ត្រាំកក់","2109","210913","Tram Kak","ត្រាំកក់"
"993","MKT_2221","Phsa Thnoal Totueng","ផ្សារ ថនូាល តូតុេង","04","Kampong Chhnang","កំពង់ឆ្នាំង","0405","Kampong Tralach","កំពង់ត្រឡាច","0405","040504","Kampong Tralach","កំពង់ត្រឡាច"
"994","MKT_2222","Prek Ta Chraeng","ផ្សារព្រេក តា ចរែង","02","Battambang","Battambang","0205","Aek Phnum","ឯកភ្នំ","0205","120209","Phsar Chas","ផ្សារចាស់"
"995","MKT_2223","Preak Prasab Market","ផ្សារព្រេាក ព្រាសាប","10","Kratie","ក្រចេះ","1003","Prek Prasab","ព្រែកប្រសព្វ","1003","100305","Preaek Prasab","ព្រែកប្រសព្វ"
"996","MKT_2224","Ta Khun","ផ្សារតាខុន","18","Preah Sihanouk","ព្រះសីហនុ","1804","Kampong Seila","កំពង់សីលា","1804","180402","Kampong Seila","កំពង់សីលា"
"997","MKT_2225","Phsa Taches","ផ្សារ តាចេស","04","Kampong Chhnang","កំពង់ឆ្នាំង","0405","Kampong Tralach","កំពង់ត្រឡាច","0405","040504","Kampong Tralach","កំពង់ត្រឡាច"
"998","MKT_2226","Aon1 Market","ផ្សារAon១","12","Phnom Penh","ភ្នំពេញ","1201","Chamkar Mon","ចំការមន","1201","120101","Tonle Basak","ទន្លេបាសាក់"
"999","MKT_2227","Trawi","ផ្សារត្រាវី","02","Battambang","Battambang","0212","Kamrieng","កំរៀង","0212","021201","Kamrieng","កំរៀង"
"1000","MKT_2228","Phum Kdei Market","ផ្សារផុម កដី","06","Kampong Thom","កំពង់ធំ","0603","Stueng Saen","ស្ទឹងសែន","0603","060302","Kampong Thum","កំពង់ធំ"
"1001","MKT_2229","Krovanh Market","ផ្សារក្រវាញ","15","Pursat","ពោធិ៍សាត់","1504","Phnum Kravanh","ភ្នំក្រវ៉ាញ","1504","120209","Phsar Chas","ផ្សារចាស់"
"1002","MKT_2230","Bat Doeng","ផ្សារបាត ដូេង","08","Kandal","កណ្តាល","0808","Angk Snuol","អង្គស្នួល","0808","080809","Mkak","ម្កាក់"
"1003","MKT_2231","Toul Tadok Market","ផ្សារទួល តាដូក","02","Battambang","Battambang","0202","Thma Koul","ថ្មគោល","0202","020203","Ou Ta Ki","អូរតាគី"
"1004","MKT_2232","Au Samdey Market","ផ្សារាុ សាមដេយ","20","Svay Rieng","ស្វាយរៀង","2005","Svay Chrum","ស្វាយជ្រំ","2005","200512","Pouthi Reach","ពោធិរាជ"
"1005","MKT_2233","Choumkriel Market","ផ្សារចអូមក្រីេល","07","Kampot","កំពត","0708","Kampot","កំពត","0708","070805","Traeuy Kaoh","ត្រើយកោះ"
"1006","MKT_2234","Kbalormas Market","ផ្សារក្បាលអូរមាស","07","Kampot","កំពត","0707","Tuek Chhou","ទឹកឈូ","0707","120209","Phsar Chas","ផ្សារចាស់"
"1007","MKT_2235","Ansa Chambak Market","ផ្សារានសា ចាមបាក","15","Pursat","ពោធិ៍សាត់","1505","Pursat","ពោធិ៍សាត់","1505","120209","Phsar Chas","ផ្សារចាស់"
"1008","MKT_2236","Rong Market","ផ្សាររូង","07","Kampot","កំពត","0707","Tuek Chhou","ទឹកឈូ","0707","120209","Phsar Chas","ផ្សារចាស់"
"1009","MKT_2237","Kdouch Market","ផ្សារកដអូច","07","Kampot","កំពត","0701","Angkor Chey","អង្គរជ័យ","0701","070102","Ankor Chey","អង្គរជ័យ"
"1010","MKT_2238","Forest Market","ផ្សារព្រៃ","14","Prey Veng","ព្រៃវែង","1405","Me Sang","មេសាង","1405","140506","Prey Totueng","ព្រៃទទឹង"
"1011","MKT_2239","Chamkar Leu Market","ផ្សារចំការលើ","03","Kampong Cham","កំពង់ចាម","0302","Chamkar Leu","ចំការលើ","0302","030202","Chamkar Andoung","ចំការអណ្ដូង"
"1012","MKT_2240","Bavel","ផ្សារបវេល","02","Battambang","Battambang","0204","Bavel","បវេល","0204","020401","Bavel","បវេល"
"1013","MKT_2241","Champey Market","ផ្សារចាមពេយ","07","Kampot","កំពត","0701","Angkor Chey","អង្គរជ័យ","0701","070102","Ankor Chey","អង្គរជ័យ"
"1014","MKT_2242","Sre Sranok","ផ្សារស្រេ ស្រានូក","19","Stung Treng","ស្ទឹងត្រែង","1901","Sesan","សេសាន","1901","120209","Phsar Chas","ផ្សារចាស់"
"1015","MKT_2243","Our Sleng Market","ផ្សារអូរ សលេង","07","Kampot","កំពត","0705","Dang Tong","ដងទង់","0705","070502","Dang Tong","ដងទង់"
"1016","MKT_2244","Koh Kong Tmey Market","ផ្សារកោះកុង ថ្មី","09","Koh Kong","កោះកុង","0904","Khemara Phoumin","ខេមរភូមិន្ទ","0904","090403","Stueng Veaeng","ស្ទឹងវែង"
"1017","MKT_2245","Baray Market","ផ្សារបារាយណ៍","06","Kampong Thom","កំពង់ធំ","0601","Baray","បារាយណ៍","0601","060103","Baray","បារាយណ៍"
"1018","MKT_2246","Korkkachern Market","ផ្សារកូរកកាចេរន","12","Phnom Penh","ភ្នំពេញ","1209","Pur SenChey","ពោធិ៍សែនជ័យ","1209","120915","Chaom Chau 2","ចោមចៅទី២"
"1019","MKT_2247","Thmosor","ផ្សារថ្មសរ","09","Koh Kong","កោះកុង","0903","Kaoh Kong","កោះកុង","0903","120209","Phsar Chas","ផ្សារចាស់"
"1020","MKT_2248","Plouv Bram Market","ផ្សារពលអូវ ប្រាម","02","Battambang","Battambang","0211","Phnum Proek","ភ្នំព្រឹក","0211","021101","Phnum Proek","ភ្នំព្រឹក"
"1021","MKT_2249","Rai Nhean Market","ផ្សាររៃ ញេាន","07","Kampot","កំពត","0707","Tuek Chhou","ទឹកឈូ","0707","120209","Phsar Chas","ផ្សារចាស់"
"1022","MKT_2250","Preak Romdeng","ផ្សារព្រេាក រូមដេង","03","Kampong Cham","កំពង់ចាម","0307","Kang Meas","កងមាស","0307","030704","Peam Chi Kang","ពាមជីកង"
"1023","MKT_2251","Sdok Market","ផ្សារស្តុក","07","Kampot","កំពត","0701","Angkor Chey","អង្គរជ័យ","0701","070102","Ankor Chey","អង្គរជ័យ"
"1024","MKT_2252","Samoki Market","ផ្សារសាមូកី","19","Stung Treng","ស្ទឹងត្រែង","1904","Stueng Traeng","ស្ទឹងត្រែង","1904","190401","Stueng Traeng","ស្ទឹងត្រែង"
"1025","MKT_2253","Kouk Am Pov","ផ្សារគោក ាម ពូវ","21","Takeo","តាកែវ","2110","Treang","ទ្រាំង","2110","211012","Srangae","ស្រង៉ែ"
"1026","MKT_2254","Yai Trub Market","ផ្សារយៃ ត្រុប","21","Takeo","តាកែវ","2107","Samraong","សំរោង","2107","210708","Samraong","សំរោង"
"1027","MKT_2255","Veanmeah Market","ផ្សារវេានមេាហ","12","Phnom Penh","ភ្នំពេញ","1209","Pur SenChey","ពោធិ៍សែនជ័យ","1209","120917","Kakab 1","កាកាបទី១"
"1028","MKT_2256","Rohal Market","ផ្សាររូហាល","17","Siemreap","សៀមរាប","1703","Banteay Srei","បន្ទាយស្រី","1703","120209","Phsar Chas","ផ្សារចាស់"
"1029","MKT_2257","Tapang Deythmey Market","ផ្សារតាពាង ដេយថមេយ","03","Kampong Cham","កំពង់ចាម","0302","Chamkar Leu","ចំការលើ","0302","030202","Chamkar Andoung","ចំការអណ្ដូង"
"1030","MKT_2258","Chan Nimet Market","ផ្សារចាន នីមេត","25","Tboung Khmum","ត្បូងឃ្មុំ","2507","Tboung Khmum","ត្បូងឃ្មុំ","2507","120209","Phsar Chas","ផ្សារចាស់"
"1031","MKT_2259","Bonrruay Market","ផ្សារបូនររុាយ","09","Koh Kong","កោះកុង","0905","Mondol Seima","មណ្ឌលសីមា","0905","120209","Phsar Chas","ផ្សារចាស់"
"1032","MKT_2260","Piphopthmey Chhukvaii","ផ្សារពិភពថ្មី ឆុកវៃី","12","Phnom Penh","ភ្នំពេញ","1209","Pur SenChey","ពោធិ៍សែនជ័យ","1209","120906","Samraong Kraom","សំរោងក្រោម"
